participant,session,frame_id,angle,surface,has_contact,handedness,clicked_key,depth_cam1_90_path,depth_cam2_30_path,depth_cam3_60_path,depth_depth_cam_path,rgb_cam1_90_path,rgb_cam2_30_path,rgb_cam3_60_path,rgb_depth_cam_path
P01,P01_white_desk_typing_132230,000522,45,white_desk,True,Left,b,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000522.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000522.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000522.png,data\P01\P01_white_desk_typing_132230\depth\000522.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000522.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000522.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000522.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000522.png
P01,P01_white_desk_typing_132230,000523,45,white_desk,True,Left,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000523.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000523.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000523.png,data\P01\P01_white_desk_typing_132230\depth\000523.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000523.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000523.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000523.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000523.png
P01,P01_white_desk_typing_132230,000523,45,white_desk,True,Right,f,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000523.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000523.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000523.png,data\P01\P01_white_desk_typing_132230\depth\000523.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000523.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000523.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000523.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000523.png
P01,P01_white_desk_typing_132230,000524,45,white_desk,True,Left,b,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000524.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000524.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000524.png,data\P01\P01_white_desk_typing_132230\depth\000524.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000524.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000524.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000524.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000524.png
P01,P01_white_desk_typing_132230,000524,45,white_desk,True,Right,c,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000524.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000524.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000524.png,data\P01\P01_white_desk_typing_132230\depth\000524.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000524.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000524.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000524.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000524.png
P01,P01_white_desk_typing_132230,000525,45,white_desk,True,Left,g,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000525.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000525.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000525.png,data\P01\P01_white_desk_typing_132230\depth\000525.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000525.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000525.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000525.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000525.png
P01,P01_white_desk_typing_132230,000525,45,white_desk,True,Right,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000525.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000525.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000525.png,data\P01\P01_white_desk_typing_132230\depth\000525.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000525.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000525.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000525.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000525.png
P01,P01_white_desk_typing_132230,000526,45,white_desk,True,Left,g,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000526.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000526.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000526.png,data\P01\P01_white_desk_typing_132230\depth\000526.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000526.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000526.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000526.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000526.png
P01,P01_white_desk_typing_132230,000526,45,white_desk,True,Right,d,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000526.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000526.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000526.png,data\P01\P01_white_desk_typing_132230\depth\000526.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000526.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000526.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000526.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000526.png
P01,P01_white_desk_typing_132230,000526,45,white_desk,False,Right,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000526.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000526.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000526.png,data\P01\P01_white_desk_typing_132230\depth\000526.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000526.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000526.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000526.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000526.png
P01,P01_white_desk_typing_132230,000527,45,white_desk,True,Left,g,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000527.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000527.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000527.png,data\P01\P01_white_desk_typing_132230\depth\000527.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000527.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000527.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000527.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000527.png
P01,P01_white_desk_typing_132230,000527,45,white_desk,False,Right,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000527.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000527.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000527.png,data\P01\P01_white_desk_typing_132230\depth\000527.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000527.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000527.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000527.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000527.png
P01,P01_white_desk_typing_132230,000527,45,white_desk,False,Right,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000527.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000527.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000527.png,data\P01\P01_white_desk_typing_132230\depth\000527.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000527.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000527.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000527.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000527.png
P01,P01_white_desk_typing_132230,000528,45,white_desk,True,Left,g,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000528.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000528.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000528.png,data\P01\P01_white_desk_typing_132230\depth\000528.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000528.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000528.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000528.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000528.png
P01,P01_white_desk_typing_132230,000528,45,white_desk,True,Right,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000528.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000528.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000528.png,data\P01\P01_white_desk_typing_132230\depth\000528.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000528.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000528.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000528.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000528.png
P01,P01_white_desk_typing_132230,000529,45,white_desk,True,Left,t,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000529.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000529.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000529.png,data\P01\P01_white_desk_typing_132230\depth\000529.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000529.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000529.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000529.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000529.png
P01,P01_white_desk_typing_132230,000529,45,white_desk,True,Right,e,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000529.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000529.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000529.png,data\P01\P01_white_desk_typing_132230\depth\000529.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000529.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000529.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000529.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000529.png
P01,P01_white_desk_typing_132230,000529,45,white_desk,True,Right,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000529.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000529.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000529.png,data\P01\P01_white_desk_typing_132230\depth\000529.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000529.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000529.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000529.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000529.png
P01,P01_white_desk_typing_132230,000530,45,white_desk,True,Right,e,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000530.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000530.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000530.png,data\P01\P01_white_desk_typing_132230\depth\000530.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000530.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000530.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000530.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000530.png
P01,P01_white_desk_typing_132230,000530,45,white_desk,True,Left,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000530.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000530.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000530.png,data\P01\P01_white_desk_typing_132230\depth\000530.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000530.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000530.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000530.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000530.png
P01,P01_white_desk_typing_132230,000531,45,white_desk,True,Right,e,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000531.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000531.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000531.png,data\P01\P01_white_desk_typing_132230\depth\000531.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000531.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000531.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000531.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000531.png
P01,P01_white_desk_typing_132230,000531,45,white_desk,False,Left,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000531.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000531.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000531.png,data\P01\P01_white_desk_typing_132230\depth\000531.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000531.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000531.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000531.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000531.png
P01,P01_white_desk_typing_132230,000531,45,white_desk,True,Right,r,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000531.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000531.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000531.png,data\P01\P01_white_desk_typing_132230\depth\000531.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000531.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000531.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000531.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000531.png
P01,P01_white_desk_typing_132230,000532,45,white_desk,False,Left,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000532.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000532.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000532.png,data\P01\P01_white_desk_typing_132230\depth\000532.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000532.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000532.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000532.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000532.png
P01,P01_white_desk_typing_132230,000532,45,white_desk,True,Right,d,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000532.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000532.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000532.png,data\P01\P01_white_desk_typing_132230\depth\000532.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000532.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000532.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000532.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000532.png
P01,P01_white_desk_typing_132230,000533,45,white_desk,False,Left,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000533.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000533.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000533.png,data\P01\P01_white_desk_typing_132230\depth\000533.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000533.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000533.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000533.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000533.png
P01,P01_white_desk_typing_132230,000533,45,white_desk,True,Right,r,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000533.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000533.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000533.png,data\P01\P01_white_desk_typing_132230\depth\000533.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000533.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000533.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000533.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000533.png
P01,P01_white_desk_typing_132230,000533,45,white_desk,True,Right,r,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000533.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000533.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000533.png,data\P01\P01_white_desk_typing_132230\depth\000533.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000533.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000533.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000533.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000533.png
P01,P01_white_desk_typing_132230,000534,45,white_desk,False,Left,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000534.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000534.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000534.png,data\P01\P01_white_desk_typing_132230\depth\000534.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000534.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000534.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000534.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000534.png
P01,P01_white_desk_typing_132230,000535,45,white_desk,False,Left,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000535.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000535.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000535.png,data\P01\P01_white_desk_typing_132230\depth\000535.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000535.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000535.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000535.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000535.png
P01,P01_white_desk_typing_132230,000535,45,white_desk,True,Right,t,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000535.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000535.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000535.png,data\P01\P01_white_desk_typing_132230\depth\000535.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000535.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000535.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000535.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000535.png
P01,P01_white_desk_typing_132230,000536,45,white_desk,True,Left,,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000536.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000536.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000536.png,data\P01\P01_white_desk_typing_132230\depth\000536.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000536.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000536.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000536.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000536.png
P01,P01_white_desk_typing_132230,000536,45,white_desk,True,Right,f,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000536.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000536.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000536.png,data\P01\P01_white_desk_typing_132230\depth\000536.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000536.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000536.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000536.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000536.png
P01,P01_white_desk_typing_132230,000537,45,white_desk,True,Left,u,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000537.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000537.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000537.png,data\P01\P01_white_desk_typing_132230\depth\000537.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000537.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000537.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000537.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000537.png
P01,P01_white_desk_typing_132230,000537,45,white_desk,True,Right,t,data\P01\P01_white_desk_typing_132230\depth_cam1_90\000537.png,data\P01\P01_white_desk_typing_132230\depth_cam2_30\000537.png,data\P01\P01_white_desk_typing_132230\depth_cam3_60\000537.png,data\P01\P01_white_desk_typing_132230\depth\000537.png,data\P01\P01_white_desk_typing_132230\rgb_cam1_90\000537.png,data\P01\P01_white_desk_typing_132230\rgb_cam2_30\000537.png,data\P01\P01_white_desk_typing_132230\rgb_cam3_60\000537.png,data\P01\P01_white_desk_typing_132230\rgb_depth_cam\000537.png
